SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
9765,"ISBN0756692571","1","Books","Dorling Kindersley","2012","LEGO Harry Potter: Characters of the Magical World",1,4,14.99,,,,"https://images.brickset.com/sets/images/ISBN0756692571-1.jpg",952,279
9853,"ISBN0756697875","1","Books","Dorling Kindersley","2012","LEGO Batman: Visual Dictionary",1,4,16.99,,,,"https://images.brickset.com/sets/images/ISBN0756697875-1.jpg",2034,360
10128,"ISBN075669812X","1","Books","Dorling Kindersley","2012","LEGO Ninjago: Character Encyclopedia",1,5,14.99,,,,"https://images.brickset.com/sets/images/ISBN075669812X-1.jpg",1054,205
25772,"ISBN0805094644","1","Books","Henry Holt & Company","2012","Amazing ABC",,,,,,,"https://images.brickset.com/sets/images/ISBN0805094644-1.jpg",16,25
25773,"ISBN1468083996","1","Books","CreateSpace","2012","Brickdiction: A Seven Step Recovery Guide for People Addicted to LEGO",,,,,,,"https://images.brickset.com/sets/images/ISBN1468083996-1.jpg",52,70
25754,"ISBN1470108011","1","Books","CreateSpace/Bartneck","2012","The 2011 LEGO Minifigure Catalog: 1st Edition",,,,,,,"https://images.brickset.com/sets/images/ISBN1470108011-1.jpg",12,46
25752,"ISBN1470108070","1","Books","CreateSpace/Bartneck","2012","The Harry Potter LEGO Minifigure Catalog: 1st Edition",,,,,,,"https://images.brickset.com/sets/images/ISBN1470108070-1.jpg",14,60
25751,"ISBN1470108100","1","Books","CreateSpace/Bartneck","2012","The Star Wars LEGO Minifigure Catalog: 1st Edition",,,,,,,"https://images.brickset.com/sets/images/ISBN1470108100-1.jpg",12,55
25761,"ISBN1470113619","1","Books","CreateSpace/Bartneck","2012","The Complete LEGO Figure Catalog: 1st Edition",,,,,,,"https://images.brickset.com/sets/images/ISBN1470113619-1.jpg",9,48
25710,"ISBN1593274122","1","Books","No Starch Press","2012","LEGO Heavy Weapons",,,,,,,"https://images.brickset.com/sets/images/ISBN1593274122-1.jpg",22,59
25692,"ISBN1593274343","1","Books","No Starch Press","2012","The Unofficial LEGO Technic Builder's Guide",,,,,,,"https://images.brickset.com/sets/images/ISBN1593274343-1.jpg",106,55
